item_id,item_description,bl_part_id,brick_link_color,usd,year,price_usd,brick_link_url,description,is_female,is_male,is_child,is_dual_sided,is_plain,is_nonhuman,type,na_description,search_link
6123714,"MINI HEAD ""NO. 1762""",NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Dual Sided Huge Grin, White Pupils, Eyebrows / Sad with Tear, Concave Eyebrows Pattern - Hollow Stud",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6123714#T=A
6123728,"MINI HEAD ""NO. 1769""",NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Dual Sided Eyebrows, Crow's Feet, Open Mouth Smile / Queasy Expression with Sweat Drop Pattern - Hollow Stud (Undetermined Type)",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6123728#T=A
6123730,"MINI HEAD ""NO. 1771""",NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Dual Sided Female Brown Eyebrows, Peach Lips, Pensive Smile / Scared Pattern - Hollow Stud",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,female,TRUE,https://www.bricklink.com/v2/search.page?q=6123730#T=A
6124264,"MINI HEAD ""NO. 1776""",NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Dual Sided Female Dark Tan Glasses, Laugh Lines, Dark Orange Lips, Neutral / Raised Eyebrows Amused Pattern - Hollow Stud",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,female,TRUE,https://www.bricklink.com/v2/search.page?q=6124264#T=A
4570043,"MINI HEAD ""NO. 645""",NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Male Brown Eyebrows, Open Lopsided Grin, White Pupils Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=4570043#T=A
4654328,"MINI HEAD ""NO. 920""",NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Male Stern Black Eyebrows, White Pupils, Frown, Sweat Drops Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=4654328#T=A
6132559,"MINI HEAD ""NO.1826""",NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Dark Orange Eyebrows, Goatee, and Moustache, White Pupils, Dark Bluish Gray Soot Marks Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6132559#T=A
6133637,"MINI HEAD ""NO.1849""",NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Black Thick Angry Eyebrows, Lopsided Open Smile Pattern - Hollow Stud",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6133637#T=A
4613418,"MINI HEAD ""NO.754""",NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Beard Stubble, Brown Eyebrows, Crooked Smile, White Pupils and Scar Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=4613418#T=A
4584727,MINI HEAD NO 677,NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Child Brown Eyebrows and Freckles, Open Smile, White Pupils Pattern - Hollow Stud",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,child,TRUE,https://www.bricklink.com/v2/search.page?q=4584727#T=A
4651441,MINI HEAD NO 891,NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Black Eyebrows, Thin Grin, Black Eyes with White Pupils Pattern - Hollow Stud",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=4651441#T=A
6039464,"MINI HEAD NO. ""752""",NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Dual Sided Child Black Eyebrows, Dark Orange Freckles, Smile / Worried Pattern - Hollow Stud",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,child,TRUE,https://www.bricklink.com/v2/search.page?q=6039464#T=A
6103171,MINI HEAD NO. 1614,NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Dual Sided Female Black Eyebrows, Dark Pink Lips, Eyelashes / Sunglasses with Medium Lavender Frames Pattern - Hollow Stud",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,female,TRUE,https://www.bricklink.com/v2/search.page?q=6103171#T=A
6105990,MINI HEAD NO. 1638,NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Beard Stubble, Black Eyebrows, Scar on Right Eyebrow, Open Mouth with Teeth Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6105990#T=A
6116616,MINI HEAD NO. 1675,NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Dual Sided Female Black Eyebrows, Freckles, Eyelashes, Peach Lips, Open Smile with Teeth / Sleeping Pattern - Hollow Stud",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,female,TRUE,https://www.bricklink.com/v2/search.page?q=6116616#T=A
6125384,MINI HEAD NO. 1786,NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Child Brown Eyebrows, Raised Left Eyebrow, Freckles, White Pupils, Crooked Smile Pattern - Hollow Stud",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,child,TRUE,https://www.bricklink.com/v2/search.page?q=6125384#T=A
6153321,MINI HEAD NO. 1964,NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Glasses Rectangular, Gray Eyebrows and Moustache Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6153321#T=A
6153328,MINI HEAD NO. 1965,NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Female Glasses Black, Brown Eyebrows, Open Mouth Smile with Peach Lips Pattern - Hollow Stud",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,female,TRUE,https://www.bricklink.com/v2/search.page?q=6153328#T=A
6153335,MINI HEAD NO. 1966,NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Black Eyebrows, White Pupils, Chin Dimple, Open Mouth Smile with Teeth Pattern - Hollow Stud",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6153335#T=A
6153341,MINI HEAD NO. 1967,NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Child, Glasses with Red Round Frames, Black Eyebrows, Freckles Pattern - Hollow Stud",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,child,TRUE,https://www.bricklink.com/v2/search.page?q=6153341#T=A
6174813,MINI HEAD NO. 2113,NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Female Black Eyebrows, Left Raised, Eyelashes, Peach Lips, Smirk Pattern - Hollow Stud",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,female,TRUE,https://www.bricklink.com/v2/search.page?q=6174813#T=A
6224063,MINI HEAD NO. 2590,NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Black Eyebrows, Right Raised, Dark Orange Brow Furrow, Crow's Feet, Light Bluish Gray Beard, White Highlights Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6224063#T=A
6224208,MINI HEAD NO. 2594,NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Dual Sided Black Eyebrows and Stubble, Smiling / Neutral Expression Pattern - Hollow Stud",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6224208#T=A
6231933,MINI HEAD NO. 2634,NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Reddish Brown Eyebrows, Dark Blue Glasses, Open Smile Showing Teeth and Tongue Pattern - Hollow Stud",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6231933#T=A
4261301,MINI HEAD NO. 386,NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Beard Brown Angular with White Pupils and Glasses Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=4261301#T=A
4651443,MINI HEAD NO. 893,NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Female Black Eyebrows, Peach Lips Open Smile Pattern - Hollow Stud",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,female,TRUE,https://www.bricklink.com/v2/search.page?q=4651443#T=A
9336,MINI HEAD NO.1,NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Standard Grin Pattern - Hollow Stud",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=9336#T=A
6174454,"MINI HEAD, NO. 2109",NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Female Glasses Light Blue with Black Frame, Peach Lips, Closed Mouth Smile Pattern - Hollow Stud",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,female,TRUE,https://www.bricklink.com/v2/search.page?q=6174454#T=A
6182787,"MINI HEAD, NO. 2224",NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Scared / Lopsided Smile Pattern - Hollow Stud",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6182787#T=A
6205341,"MINI HEAD, NO. 2399",NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Dark Tan Eyebrows, Moustache, Dark Tan and Gray Sideburns, Stubble and White Pupils Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6205341#T=A
6210383,"MINI HEAD, NO. 2439",NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Glasses with Light Blue Ski Goggles and Slight Frown Pattern - Hollow Stud",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6210383#T=A
6215170,"MINI HEAD, NO. 2492",NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Dual Sided Black Eyebrows, Wide Smile, Chin / Eyes Closed, Singing Pattern - Hollow Stud",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6215170#T=A
6218235,"MINI HEAD, NO. 2522",NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Beard with Thick Gray Eyebrows, Angular Beard, Open White Mouth, White Pupils Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6218235#T=A
6218244,"MINI HEAD, NO. 2523",NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Male Smirk, Peach Dimple, Pupils, Stubble Beard, Moustache, and Sideburns Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6218244#T=A
6218310,"MINI HEAD, NO. 2524",NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Beard Stubble, Black Raised Right Eyebrow, Smirk Angled to Right, White Pupils Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6218310#T=A
6223923,"MINI HEAD, NO. 2589",NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Dual Sided Female Reddish Brown Eyebrows, Medium Nougat Freckles and Lips, Small Smirk / Left Eye Squinted Pattern - Hollow Stud",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,female,TRUE,https://www.bricklink.com/v2/search.page?q=6223923#T=A
6225115,"MINI HEAD, NO. 2598",NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Female Glasses with Light Blue Ski Goggles, Orange Lips and Smile Pattern - Hollow Stud",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,female,TRUE,https://www.bricklink.com/v2/search.page?q=6225115#T=A
6226749,"MINI HEAD, NO. 2614",NA,Yellow,NA,2019,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Dual Sided Reddish Brown Eyebrows and Moustache, Large Smile with Eyes Closed / Smirk Pattern - Hollow Stud",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6226749#T=A
6153321,MINI HEAD  NO. 1964,NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Glasses Rectangular, Gray Eyebrows and Moustache Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6153321#T=A
6153328,MINI HEAD  NO. 1965,NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Female Glasses Black, Brown Eyebrows, Open Mouth Smile with Peach Lips Pattern - Hollow Stud",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,female,TRUE,https://www.bricklink.com/v2/search.page?q=6153328#T=A
6153335,MINI HEAD  NO. 1966,NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Black Eyebrows, White Pupils, Chin Dimple, Open Mouth Smile with Teeth Pattern - Hollow Stud",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6153335#T=A
6153341,MINI HEAD  NO. 1967,NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Child, Glasses with Red Round Frames, Black Eyebrows, Freckles Pattern - Hollow Stud",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,child,TRUE,https://www.bricklink.com/v2/search.page?q=6153341#T=A
6018687,"MINI HEAD ""NO 1091""",NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Beard Stubble, Black Angry Eyebrows and Scowl, White Pupils Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6018687#T=A
6021675,"MINI HEAD ""NO 1146""",NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Male Brown Beard and Eyebrows, Goatee, Pupils, Teeth Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6021675#T=A
6021844,"MINI HEAD ""NO 1147""",NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Male Black Eyebrows, Chin Dimple and Lopsided Grin Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6021844#T=A
6097174,"MINI HEAD ""NO 1557""",NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Beard Dark Orange, Gold Teeth, Eye Patch Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6097174#T=A
6099581,"MINI HEAD ""NO. 1559""",NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Beard Gray with Gray Eyebrows, Sideburns and Stern Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6099581#T=A
6100217,"MINI HEAD ""NO. 1578""",NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Male Angry Eyebrows and Scowl, Reddish Brown Left Cheek Line Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6100217#T=A
6100222,"MINI HEAD ""NO. 1579""",NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Reddish Brown Eyebrows, White Pupils, Lopsided Smile and Medium Nougat Dimple Pattern - Hollow Stud",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6100222#T=A
6100203,"MINI HEAD ""NO. 1580""",NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Female Black Thin Eyebrows, Peach Lips Smile Pattern - Hollow Stud",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,female,TRUE,https://www.bricklink.com/v2/search.page?q=6100203#T=A
6100249,"MINI HEAD ""NO. 1582""",NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Beard Dark Tan Angular, Pupils, Bottom Eye Lid Line, Teeth Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6100249#T=A
6104356,"MINI HEAD ""NO. 1628""",NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Female Black Arched Thin Eyebrows, Eyelashes, Dark Pink Lips, Evil Smile Pattern - Hollow Stud",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,female,TRUE,https://www.bricklink.com/v2/search.page?q=6104356#T=A
6105708,"MINI HEAD ""NO. 1635""",NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Child, Black Eyelashes, Reddish Brown Eyebrows, Freckles Pattern - Hollow Stud",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,child,TRUE,https://www.bricklink.com/v2/search.page?q=6105708#T=A
6112620,"MINI HEAD ""NO. 1662""",NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Beard Black Angular, Pupils, Teeth Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6112620#T=A
6112622,"MINI HEAD ""NO. 1663""",NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Glasses with Black and Silver Sunglasses, Black Eyebrows, Chin Dimple, Grim Mouth Pattern - Hollow Stud",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6112622#T=A
6112629,"MINI HEAD ""NO. 1665""",NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Glasses Rectangular, Red Thin Eyebrows, Smile Pattern - Hollow Stud",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6112629#T=A
6121896,"MINI HEAD ""NO. 1738""",NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Dual Sided Child Reddish Brown Eyebrows, White Pupils, Freckles and Smiling / Scared Pattern - Hollow Stud",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,child,TRUE,https://www.bricklink.com/v2/search.page?q=6121896#T=A
6123702,"MINI HEAD ""NO. 1760""",NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Dual Sided Black Eyebrows, White Pupils, Brown Chin Dimple, Mouth Open Scared / Mouth Closed Stern Pattern - Hollow Stud",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6123702#T=A
6123714,"MINI HEAD ""NO. 1762""",NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Dual Sided Huge Grin, White Pupils, Eyebrows / Sad with Tear, Concave Eyebrows Pattern - Hollow Stud",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6123714#T=A
6123728,"MINI HEAD ""NO. 1769""",NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Dual Sided Eyebrows, Crow's Feet, Open Mouth Smile / Queasy Expression with Sweat Drop Pattern - Hollow Stud (Undetermined Type)",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6123728#T=A
6123730,"MINI HEAD ""NO. 1771""",NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Dual Sided Female Brown Eyebrows, Peach Lips, Pensive Smile / Scared Pattern - Hollow Stud",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,female,TRUE,https://www.bricklink.com/v2/search.page?q=6123730#T=A
6124264,"MINI HEAD ""NO. 1776""",NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Dual Sided Female Dark Tan Glasses, Laugh Lines, Dark Orange Lips, Neutral / Raised Eyebrows Amused Pattern - Hollow Stud",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,female,TRUE,https://www.bricklink.com/v2/search.page?q=6124264#T=A
4570043,"MINI HEAD ""NO. 645""",NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Male Brown Eyebrows, Open Lopsided Grin, White Pupils Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=4570043#T=A
4654328,"MINI HEAD ""NO. 920""",NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Male Stern Black Eyebrows, White Pupils, Frown, Sweat Drops Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=4654328#T=A
6132559,"MINI HEAD ""NO.1826""",NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Dark Orange Eyebrows, Goatee, and Moustache, White Pupils, Dark Bluish Gray Soot Marks Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6132559#T=A
6133637,"MINI HEAD ""NO.1849""",NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Black Thick Angry Eyebrows, Lopsided Open Smile Pattern - Hollow Stud",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=6133637#T=A
4613418,"MINI HEAD ""NO.754""",NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Beard Stubble, Brown Eyebrows, Crooked Smile, White Pupils and Scar Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=4613418#T=A
4584727,MINI HEAD NO 677,NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Child Brown Eyebrows and Freckles, Open Smile, White Pupils Pattern - Hollow Stud",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,child,TRUE,https://www.bricklink.com/v2/search.page?q=4584727#T=A
4651441,MINI HEAD NO 891,NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Black Eyebrows, Thin Grin, Black Eyes with White Pupils Pattern - Hollow Stud",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,neutral,TRUE,https://www.bricklink.com/v2/search.page?q=4651441#T=A
6039464,"MINI HEAD NO. ""752""",NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Dual Sided Child Black Eyebrows, Dark Orange Freckles, Smile / Worried Pattern - Hollow Stud",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,child,TRUE,https://www.bricklink.com/v2/search.page?q=6039464#T=A
6103171,MINI HEAD NO. 1614,NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Dual Sided Female Black Eyebrows, Dark Pink Lips, Eyelashes / Sunglasses with Medium Lavender Frames Pattern - Hollow Stud",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,female,TRUE,https://www.bricklink.com/v2/search.page?q=6103171#T=A
6105990,MINI HEAD NO. 1638,NA,Yellow,NA,2020,NA,https://www.bricklink.com/v2/catalog/catalogitem.page?P=NA,"Minifigure, Head Beard Stubble, Black Eyebrows, Scar on Right Eyebrow, Open Mouth with Teeth Pattern - Hollow Stud",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,male,TRUE,https://www.bricklink.com/v2/search.page?q=6105990#T=A
